gene,term
DCN,KEGG_TGF_BETA_SIGNALING_PATHWAY
THBS1,KEGG_TGF_BETA_SIGNALING_PATHWAY
UNC5B,KEGG_AXON_GUIDANCE
PLXNB2,KEGG_AXON_GUIDANCE
PPP3R2,KEGG_AXON_GUIDANCE
PPP3CC,KEGG_AXON_GUIDANCE
PPP3R1,KEGG_AXON_GUIDANCE
PAK4,KEGG_AXON_GUIDANCE
NGEF,KEGG_AXON_GUIDANCE
SEMA4C,KEGG_AXON_GUIDANCE
SEMA4A,KEGG_AXON_GUIDANCE
PLXNC1,KEGG_AXON_GUIDANCE
ROCK1,KEGG_AXON_GUIDANCE
ABLIM3,KEGG_AXON_GUIDANCE
PTK2,KEGG_AXON_GUIDANCE
ROBO1,KEGG_AXON_GUIDANCE
SLIT2,KEGG_AXON_GUIDANCE
ROBO2,KEGG_AXON_GUIDANCE
PLXNA1,KEGG_AXON_GUIDANCE
ABL1,KEGG_AXON_GUIDANCE
PLXNA2,KEGG_AXON_GUIDANCE
PLXNB3,KEGG_AXON_GUIDANCE
PLXNB1,KEGG_AXON_GUIDANCE
SEMA3G,KEGG_AXON_GUIDANCE
ITGB1,KEGG_AXON_GUIDANCE
SEMA3F,KEGG_AXON_GUIDANCE
NRAS,KEGG_AXON_GUIDANCE
ROBO3,KEGG_AXON_GUIDANCE
CHP2,KEGG_AXON_GUIDANCE
NFAT5,KEGG_AXON_GUIDANCE
SEMA6D,KEGG_AXON_GUIDANCE
RHOD,KEGG_AXON_GUIDANCE
PAK6,KEGG_AXON_GUIDANCE
PLXNA3,KEGG_AXON_GUIDANCE
NCK1,KEGG_AXON_GUIDANCE
NFATC4,KEGG_AXON_GUIDANCE
NTNG1,KEGG_AXON_GUIDANCE
SEMA6A,KEGG_AXON_GUIDANCE
NFATC3,KEGG_AXON_GUIDANCE
KRAS,KEGG_AXON_GUIDANCE
SRGAP3,KEGG_AXON_GUIDANCE
L1CAM,KEGG_AXON_GUIDANCE
CFL2,KEGG_AXON_GUIDANCE
CFL1,KEGG_AXON_GUIDANCE
GNAI1,KEGG_AXON_GUIDANCE
UNC5A,KEGG_AXON_GUIDANCE
GNAI2,KEGG_AXON_GUIDANCE
RND1,KEGG_AXON_GUIDANCE
NCK2,KEGG_AXON_GUIDANCE
MET,KEGG_AXON_GUIDANCE
SLIT1,KEGG_AXON_GUIDANCE
SLIT3,KEGG_AXON_GUIDANCE
PAK5,KEGG_AXON_GUIDANCE
NTN1,KEGG_AXON_GUIDANCE
PAK1,KEGG_AXON_GUIDANCE
LRRC4C,KEGG_AXON_GUIDANCE
SEMA3C,KEGG_AXON_GUIDANCE
GNAI3,KEGG_AXON_GUIDANCE
CXCL12,KEGG_AXON_GUIDANCE
SEMA5A,KEGG_AXON_GUIDANCE
NFATC2,KEGG_AXON_GUIDANCE
NFATC1,KEGG_AXON_GUIDANCE
DCC,KEGG_AXON_GUIDANCE
CDC42,KEGG_AXON_GUIDANCE
UNC5D,KEGG_AXON_GUIDANCE
SRGAP2,KEGG_AXON_GUIDANCE
SEMA6C,KEGG_AXON_GUIDANCE
SEMA6B,KEGG_AXON_GUIDANCE
PAK3,KEGG_AXON_GUIDANCE
SEMA3D,KEGG_AXON_GUIDANCE
EPHB4,KEGG_AXON_GUIDANCE
EPHB6,KEGG_AXON_GUIDANCE
SEMA4D,KEGG_AXON_GUIDANCE
SEMA4B,KEGG_AXON_GUIDANCE
PAK2,KEGG_AXON_GUIDANCE
SEMA4F,KEGG_AXON_GUIDANCE
RHOA,KEGG_AXON_GUIDANCE
CXCR4,KEGG_AXON_GUIDANCE
EPHB1,KEGG_AXON_GUIDANCE
EPHA8,KEGG_AXON_GUIDANCE
EPHB3,KEGG_AXON_GUIDANCE
EPHB2,KEGG_AXON_GUIDANCE
EFNA4,KEGG_AXON_GUIDANCE
EFNA3,KEGG_AXON_GUIDANCE
RAC2,KEGG_AXON_GUIDANCE
EFNB1,KEGG_AXON_GUIDANCE
EFNA5,KEGG_AXON_GUIDANCE
EFNB3,KEGG_AXON_GUIDANCE
RAC3,KEGG_AXON_GUIDANCE
EFNB2,KEGG_AXON_GUIDANCE
ARHGEF12,KEGG_AXON_GUIDANCE
ABLIM2,KEGG_AXON_GUIDANCE
SRGAP1,KEGG_AXON_GUIDANCE
EFNA2,KEGG_AXON_GUIDANCE
RASA1,KEGG_AXON_GUIDANCE
EFNA1,KEGG_AXON_GUIDANCE
DPYSL5,KEGG_AXON_GUIDANCE
SEMA3A,KEGG_AXON_GUIDANCE
UNC5C,KEGG_AXON_GUIDANCE
NRP1,KEGG_AXON_GUIDANCE
MAPK3,KEGG_AXON_GUIDANCE
RAC1,KEGG_AXON_GUIDANCE
MAPK1,KEGG_AXON_GUIDANCE
SEMA5B,KEGG_AXON_GUIDANCE
HRAS,KEGG_AXON_GUIDANCE
SEMA3B,KEGG_AXON_GUIDANCE
GSK3B,KEGG_AXON_GUIDANCE
SEMA3E,KEGG_AXON_GUIDANCE
DPYSL2,KEGG_AXON_GUIDANCE
LIMK2,KEGG_AXON_GUIDANCE
LIMK1,KEGG_AXON_GUIDANCE
ABLIM1,KEGG_AXON_GUIDANCE
ROCK2,KEGG_AXON_GUIDANCE
SEMA7A,KEGG_AXON_GUIDANCE
EPHA1,KEGG_AXON_GUIDANCE
NTN4,KEGG_AXON_GUIDANCE
EPHA5,KEGG_AXON_GUIDANCE
EPHA7,KEGG_AXON_GUIDANCE
EPHA3,KEGG_AXON_GUIDANCE
EPHA2,KEGG_AXON_GUIDANCE
EPHA4,KEGG_AXON_GUIDANCE
SEMA4G,KEGG_AXON_GUIDANCE
PPP3CB,KEGG_AXON_GUIDANCE
FES,KEGG_AXON_GUIDANCE
PPP3CA,KEGG_AXON_GUIDANCE
CDK5,KEGG_AXON_GUIDANCE
RGS3,KEGG_AXON_GUIDANCE
FYN,KEGG_AXON_GUIDANCE
EPHA6,KEGG_AXON_GUIDANCE
NTN3,KEGG_AXON_GUIDANCE
CHP1,KEGG_AXON_GUIDANCE
CASP9,KEGG_VEGF_SIGNALING_PATHWAY
RAF1,KEGG_VEGF_SIGNALING_PATHWAY
PRKCB,KEGG_VEGF_SIGNALING_PATHWAY
PRKCA,KEGG_VEGF_SIGNALING_PATHWAY
PPP3R2,KEGG_VEGF_SIGNALING_PATHWAY
PPP3CC,KEGG_VEGF_SIGNALING_PATHWAY
PPP3R1,KEGG_VEGF_SIGNALING_PATHWAY
SH2D2A,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G3,KEGG_VEGF_SIGNALING_PATHWAY
SPHK1,KEGG_VEGF_SIGNALING_PATHWAY
BAD,KEGG_VEGF_SIGNALING_PATHWAY
PRKCG,KEGG_VEGF_SIGNALING_PATHWAY
JMJD7-PLA2G4B,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G6,KEGG_VEGF_SIGNALING_PATHWAY
RAC2,KEGG_VEGF_SIGNALING_PATHWAY
PTK2,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G2E,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G10,KEGG_VEGF_SIGNALING_PATHWAY
NOS3,KEGG_VEGF_SIGNALING_PATHWAY
MAPK11,KEGG_VEGF_SIGNALING_PATHWAY
MAP2K2,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G2A,KEGG_VEGF_SIGNALING_PATHWAY
RAC3,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G4A,KEGG_VEGF_SIGNALING_PATHWAY
PTGS2,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G5,KEGG_VEGF_SIGNALING_PATHWAY
MAPK13,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G12B,KEGG_VEGF_SIGNALING_PATHWAY
MAP2K1,KEGG_VEGF_SIGNALING_PATHWAY
KDR,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G4B,KEGG_VEGF_SIGNALING_PATHWAY
AKT1,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G2F,KEGG_VEGF_SIGNALING_PATHWAY
AKT2,KEGG_VEGF_SIGNALING_PATHWAY
NRAS,KEGG_VEGF_SIGNALING_PATHWAY
AKT3,KEGG_VEGF_SIGNALING_PATHWAY
CHP2,KEGG_VEGF_SIGNALING_PATHWAY
NFAT5,KEGG_VEGF_SIGNALING_PATHWAY
MAPK3,KEGG_VEGF_SIGNALING_PATHWAY
RAC1,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G1B,KEGG_VEGF_SIGNALING_PATHWAY
MAPK1,KEGG_VEGF_SIGNALING_PATHWAY
MAPKAPK3,KEGG_VEGF_SIGNALING_PATHWAY
PIK3R5,KEGG_VEGF_SIGNALING_PATHWAY
HRAS,KEGG_VEGF_SIGNALING_PATHWAY
NFATC4,KEGG_VEGF_SIGNALING_PATHWAY
MAPK14,KEGG_VEGF_SIGNALING_PATHWAY
MAPK12,KEGG_VEGF_SIGNALING_PATHWAY
NFATC3,KEGG_VEGF_SIGNALING_PATHWAY
MAPKAPK2,KEGG_VEGF_SIGNALING_PATHWAY
KRAS,KEGG_VEGF_SIGNALING_PATHWAY
SPHK2,KEGG_VEGF_SIGNALING_PATHWAY
HSPB1,KEGG_VEGF_SIGNALING_PATHWAY
VEGFA,KEGG_VEGF_SIGNALING_PATHWAY
PXN,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G4E,KEGG_VEGF_SIGNALING_PATHWAY
SRC,KEGG_VEGF_SIGNALING_PATHWAY
PIK3R3,KEGG_VEGF_SIGNALING_PATHWAY
PPP3CB,KEGG_VEGF_SIGNALING_PATHWAY
PPP3CA,KEGG_VEGF_SIGNALING_PATHWAY
PIK3CA,KEGG_VEGF_SIGNALING_PATHWAY
PIK3CB,KEGG_VEGF_SIGNALING_PATHWAY
PIK3CD,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G2C,KEGG_VEGF_SIGNALING_PATHWAY
PLCG1,KEGG_VEGF_SIGNALING_PATHWAY
SHC2,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G2D,KEGG_VEGF_SIGNALING_PATHWAY
PLCG2,KEGG_VEGF_SIGNALING_PATHWAY
PLA2G12A,KEGG_VEGF_SIGNALING_PATHWAY
NFATC2,KEGG_VEGF_SIGNALING_PATHWAY
NFATC1,KEGG_VEGF_SIGNALING_PATHWAY
PIK3CG,KEGG_VEGF_SIGNALING_PATHWAY
PIK3R1,KEGG_VEGF_SIGNALING_PATHWAY
CDC42,KEGG_VEGF_SIGNALING_PATHWAY
PIK3R2,KEGG_VEGF_SIGNALING_PATHWAY
CHP1,KEGG_VEGF_SIGNALING_PATHWAY
JUN,KEGG_FOCAL_ADHESION
ELK1,KEGG_FOCAL_ADHESION
HGF,KEGG_FOCAL_ADHESION
PARVA,KEGG_FOCAL_ADHESION
FN1,KEGG_FOCAL_ADHESION
TNN,KEGG_FOCAL_ADHESION
IGF1,KEGG_FOCAL_ADHESION
BIRC3,KEGG_FOCAL_ADHESION
XIAP,KEGG_FOCAL_ADHESION
COMP,KEGG_FOCAL_ADHESION
THBS4,KEGG_FOCAL_ADHESION
IGF1R,KEGG_FOCAL_ADHESION
DIAPH1,KEGG_FOCAL_ADHESION
ITGA11,KEGG_FOCAL_ADHESION
PGF,KEGG_FOCAL_ADHESION
PARVG,KEGG_FOCAL_ADHESION
ROCK1,KEGG_FOCAL_ADHESION
PTK2,KEGG_FOCAL_ADHESION
MYL7,KEGG_FOCAL_ADHESION
FLT1,KEGG_FOCAL_ADHESION
FLT4,KEGG_FOCAL_ADHESION
AKT1,KEGG_FOCAL_ADHESION
RELN,KEGG_FOCAL_ADHESION
AKT2,KEGG_FOCAL_ADHESION
LAMC2,KEGG_FOCAL_ADHESION
MYL12A,KEGG_FOCAL_ADHESION
LAMB2,KEGG_FOCAL_ADHESION
LAMB3,KEGG_FOCAL_ADHESION
LAMC1,KEGG_FOCAL_ADHESION
LAMA4,KEGG_FOCAL_ADHESION
LAMA5,KEGG_FOCAL_ADHESION
LAMB1,KEGG_FOCAL_ADHESION
PAK6,KEGG_FOCAL_ADHESION
PIK3R5,KEGG_FOCAL_ADHESION
CAPN2,KEGG_FOCAL_ADHESION
LAMB4,KEGG_FOCAL_ADHESION
FLNC,KEGG_FOCAL_ADHESION
FLNA,KEGG_FOCAL_ADHESION
FLNB,KEGG_FOCAL_ADHESION
MYL2,KEGG_FOCAL_ADHESION
MYLK,KEGG_FOCAL_ADHESION
MYL5,KEGG_FOCAL_ADHESION
PIP5K1C,KEGG_FOCAL_ADHESION
MET,KEGG_FOCAL_ADHESION
MYL10,KEGG_FOCAL_ADHESION
BIRC2,KEGG_FOCAL_ADHESION
COL11A1,KEGG_FOCAL_ADHESION
LAMC3,KEGG_FOCAL_ADHESION
COL11A2,KEGG_FOCAL_ADHESION
THBS3,KEGG_FOCAL_ADHESION
THBS2,KEGG_FOCAL_ADHESION
THBS1,KEGG_FOCAL_ADHESION
VWF,KEGG_FOCAL_ADHESION
ZYX,KEGG_FOCAL_ADHESION
IBSP,KEGG_FOCAL_ADHESION
VTN,KEGG_FOCAL_ADHESION
PDGFD,KEGG_FOCAL_ADHESION
PPP1R12A,KEGG_FOCAL_ADHESION
BAD,KEGG_FOCAL_ADHESION
ACTN4,KEGG_FOCAL_ADHESION
ACTN1,KEGG_FOCAL_ADHESION
MAPK9,KEGG_FOCAL_ADHESION
MAPK10,KEGG_FOCAL_ADHESION
MAP2K1,KEGG_FOCAL_ADHESION
RASGRF1,KEGG_FOCAL_ADHESION
ILK,KEGG_FOCAL_ADHESION
RAPGEF1,KEGG_FOCAL_ADHESION
GRB2,KEGG_FOCAL_ADHESION
PPP1CC,KEGG_FOCAL_ADHESION
PPP1CB,KEGG_FOCAL_ADHESION
ACTG1,KEGG_FOCAL_ADHESION
ITGA10,KEGG_FOCAL_ADHESION
HRAS,KEGG_FOCAL_ADHESION
ITGA8,KEGG_FOCAL_ADHESION
CTNNB1,KEGG_FOCAL_ADHESION
MYL12B,KEGG_FOCAL_ADHESION
ACTB,KEGG_FOCAL_ADHESION
ROCK2,KEGG_FOCAL_ADHESION
PTEN,KEGG_FOCAL_ADHESION
RAP1A,KEGG_FOCAL_ADHESION
PIK3R3,KEGG_FOCAL_ADHESION
RAP1B,KEGG_FOCAL_ADHESION
TNC,KEGG_FOCAL_ADHESION
CAV2,KEGG_FOCAL_ADHESION
CAV1,KEGG_FOCAL_ADHESION
CAV3,KEGG_FOCAL_ADHESION
COL5A3,KEGG_FOCAL_ADHESION
TLN1,KEGG_FOCAL_ADHESION
VAV3,KEGG_FOCAL_ADHESION
COL6A2,KEGG_FOCAL_ADHESION
COL6A3,KEGG_FOCAL_ADHESION
COL5A2,KEGG_FOCAL_ADHESION
COL6A1,KEGG_FOCAL_ADHESION
LAMA1,KEGG_FOCAL_ADHESION
ITGA9,KEGG_FOCAL_ADHESION
CHAD,KEGG_FOCAL_ADHESION
PAK4,KEGG_FOCAL_ADHESION
ITGA4,KEGG_FOCAL_ADHESION
ITGA3,KEGG_FOCAL_ADHESION
ITGA2B,KEGG_FOCAL_ADHESION
ITGA7,KEGG_FOCAL_ADHESION
ITGA5,KEGG_FOCAL_ADHESION
COL5A1,KEGG_FOCAL_ADHESION
COL4A6,KEGG_FOCAL_ADHESION
PDGFRB,KEGG_FOCAL_ADHESION
COL2A1,KEGG_FOCAL_ADHESION
COL3A1,KEGG_FOCAL_ADHESION
COL4A1,KEGG_FOCAL_ADHESION
PARVB,KEGG_FOCAL_ADHESION
COL4A2,KEGG_FOCAL_ADHESION
BRAF,KEGG_FOCAL_ADHESION
COL4A4,KEGG_FOCAL_ADHESION
VAV1,KEGG_FOCAL_ADHESION
PDPK1,KEGG_FOCAL_ADHESION
ITGB3,KEGG_FOCAL_ADHESION
ITGB4,KEGG_FOCAL_ADHESION
VASP,KEGG_FOCAL_ADHESION
ITGB5,KEGG_FOCAL_ADHESION
SHC4,KEGG_FOCAL_ADHESION
ITGB6,KEGG_FOCAL_ADHESION
DOCK1,KEGG_FOCAL_ADHESION
ITGB7,KEGG_FOCAL_ADHESION
ITGAV,KEGG_FOCAL_ADHESION
ITGB1,KEGG_FOCAL_ADHESION
AKT3,KEGG_FOCAL_ADHESION
VAV2,KEGG_FOCAL_ADHESION
SPP1,KEGG_FOCAL_ADHESION
COL1A1,KEGG_FOCAL_ADHESION
COL1A2,KEGG_FOCAL_ADHESION
TLN2,KEGG_FOCAL_ADHESION
PDGFC,KEGG_FOCAL_ADHESION
VCL,KEGG_FOCAL_ADHESION
SHC3,KEGG_FOCAL_ADHESION
VEGFA,KEGG_FOCAL_ADHESION
VEGFC,KEGG_FOCAL_ADHESION
ITGB8,KEGG_FOCAL_ADHESION
VEGFB,KEGG_FOCAL_ADHESION
PXN,KEGG_FOCAL_ADHESION
PAK5,KEGG_FOCAL_ADHESION
CCND1,KEGG_FOCAL_ADHESION
PDGFA,KEGG_FOCAL_ADHESION
BCL2,KEGG_FOCAL_ADHESION
PDGFB,KEGG_FOCAL_ADHESION
PDGFRA,KEGG_FOCAL_ADHESION
ARHGAP5,KEGG_FOCAL_ADHESION
BCAR1,KEGG_FOCAL_ADHESION
PAK1,KEGG_FOCAL_ADHESION
VEGFD,KEGG_FOCAL_ADHESION
CRK,KEGG_FOCAL_ADHESION
CRKL,KEGG_FOCAL_ADHESION
CCND2,KEGG_FOCAL_ADHESION
CDC42,KEGG_FOCAL_ADHESION
ACTN2,KEGG_FOCAL_ADHESION
CCND3,KEGG_FOCAL_ADHESION
ACTN3,KEGG_FOCAL_ADHESION
SOS2,KEGG_FOCAL_ADHESION
PAK3,KEGG_FOCAL_ADHESION
PRKCB,KEGG_FOCAL_ADHESION
RAF1,KEGG_FOCAL_ADHESION
PRKCA,KEGG_FOCAL_ADHESION
SHC1,KEGG_FOCAL_ADHESION
PAK2,KEGG_FOCAL_ADHESION
MYL9,KEGG_FOCAL_ADHESION
RHOA,KEGG_FOCAL_ADHESION
PRKCG,KEGG_FOCAL_ADHESION
MYLPF,KEGG_FOCAL_ADHESION
ERBB2,KEGG_FOCAL_ADHESION
RAC2,KEGG_FOCAL_ADHESION
RAC3,KEGG_FOCAL_ADHESION
KDR,KEGG_FOCAL_ADHESION
MYLK2,KEGG_FOCAL_ADHESION
PPP1CA,KEGG_FOCAL_ADHESION
MAPK3,KEGG_FOCAL_ADHESION
ARHGAP35,KEGG_FOCAL_ADHESION
RAC1,KEGG_FOCAL_ADHESION
SOS1,KEGG_FOCAL_ADHESION
MAPK1,KEGG_FOCAL_ADHESION
MAPK8,KEGG_FOCAL_ADHESION
EGFR,KEGG_FOCAL_ADHESION
GSK3B,KEGG_FOCAL_ADHESION
TNR,KEGG_FOCAL_ADHESION
EGF,KEGG_FOCAL_ADHESION
LAMA3,KEGG_FOCAL_ADHESION
TNXB,KEGG_FOCAL_ADHESION
LAMA2,KEGG_FOCAL_ADHESION
ITGA6,KEGG_FOCAL_ADHESION
ITGA2,KEGG_FOCAL_ADHESION
SRC,KEGG_FOCAL_ADHESION
ITGA1,KEGG_FOCAL_ADHESION
PIK3CA,KEGG_FOCAL_ADHESION
PIK3CB,KEGG_FOCAL_ADHESION
PIK3CD,KEGG_FOCAL_ADHESION
SHC2,KEGG_FOCAL_ADHESION
COL6A6,KEGG_FOCAL_ADHESION
MYLK3,KEGG_FOCAL_ADHESION
FYN,KEGG_FOCAL_ADHESION
PIK3CG,KEGG_FOCAL_ADHESION
PIK3R1,KEGG_FOCAL_ADHESION
PIK3R2,KEGG_FOCAL_ADHESION
GP1BA,KEGG_ECM_RECEPTOR_INTERACTION
COL6A2,KEGG_ECM_RECEPTOR_INTERACTION
COL6A3,KEGG_ECM_RECEPTOR_INTERACTION
GP1BB,KEGG_ECM_RECEPTOR_INTERACTION
COL5A2,KEGG_ECM_RECEPTOR_INTERACTION
COL6A1,KEGG_ECM_RECEPTOR_INTERACTION
LAMA1,KEGG_ECM_RECEPTOR_INTERACTION
VWF,KEGG_ECM_RECEPTOR_INTERACTION
HSPG2,KEGG_ECM_RECEPTOR_INTERACTION
TNN,KEGG_ECM_RECEPTOR_INTERACTION
FN1,KEGG_ECM_RECEPTOR_INTERACTION
ITGA9,KEGG_ECM_RECEPTOR_INTERACTION
GP9,KEGG_ECM_RECEPTOR_INTERACTION
COMP,KEGG_ECM_RECEPTOR_INTERACTION
IBSP,KEGG_ECM_RECEPTOR_INTERACTION
CD36,KEGG_ECM_RECEPTOR_INTERACTION
CHAD,KEGG_ECM_RECEPTOR_INTERACTION
GP5,KEGG_ECM_RECEPTOR_INTERACTION
VTN,KEGG_ECM_RECEPTOR_INTERACTION
THBS4,KEGG_ECM_RECEPTOR_INTERACTION
ITGA4,KEGG_ECM_RECEPTOR_INTERACTION
ITGA3,KEGG_ECM_RECEPTOR_INTERACTION
ITGA2B,KEGG_ECM_RECEPTOR_INTERACTION
ITGA7,KEGG_ECM_RECEPTOR_INTERACTION
ITGA5,KEGG_ECM_RECEPTOR_INTERACTION
COL5A1,KEGG_ECM_RECEPTOR_INTERACTION
COL4A6,KEGG_ECM_RECEPTOR_INTERACTION
ITGA11,KEGG_ECM_RECEPTOR_INTERACTION
SV2C,KEGG_ECM_RECEPTOR_INTERACTION
COL2A1,KEGG_ECM_RECEPTOR_INTERACTION
COL3A1,KEGG_ECM_RECEPTOR_INTERACTION
COL4A1,KEGG_ECM_RECEPTOR_INTERACTION
AGRN,KEGG_ECM_RECEPTOR_INTERACTION
COL4A2,KEGG_ECM_RECEPTOR_INTERACTION
COL4A4,KEGG_ECM_RECEPTOR_INTERACTION
ITGB3,KEGG_ECM_RECEPTOR_INTERACTION
ITGB4,KEGG_ECM_RECEPTOR_INTERACTION
RELN,KEGG_ECM_RECEPTOR_INTERACTION
ITGB5,KEGG_ECM_RECEPTOR_INTERACTION
ITGB6,KEGG_ECM_RECEPTOR_INTERACTION
ITGB7,KEGG_ECM_RECEPTOR_INTERACTION
LAMC2,KEGG_ECM_RECEPTOR_INTERACTION
ITGAV,KEGG_ECM_RECEPTOR_INTERACTION
ITGB1,KEGG_ECM_RECEPTOR_INTERACTION
LAMB2,KEGG_ECM_RECEPTOR_INTERACTION
SPP1,KEGG_ECM_RECEPTOR_INTERACTION
LAMB3,KEGG_ECM_RECEPTOR_INTERACTION
LAMC1,KEGG_ECM_RECEPTOR_INTERACTION
COL1A1,KEGG_ECM_RECEPTOR_INTERACTION
LAMA4,KEGG_ECM_RECEPTOR_INTERACTION
LAMA5,KEGG_ECM_RECEPTOR_INTERACTION
LAMB1,KEGG_ECM_RECEPTOR_INTERACTION
COL1A2,KEGG_ECM_RECEPTOR_INTERACTION
ITGA10,KEGG_ECM_RECEPTOR_INTERACTION
GP6,KEGG_ECM_RECEPTOR_INTERACTION
ITGA8,KEGG_ECM_RECEPTOR_INTERACTION
LAMB4,KEGG_ECM_RECEPTOR_INTERACTION
TNR,KEGG_ECM_RECEPTOR_INTERACTION
CD47,KEGG_ECM_RECEPTOR_INTERACTION
SV2A,KEGG_ECM_RECEPTOR_INTERACTION
CD44,KEGG_ECM_RECEPTOR_INTERACTION
DAG1,KEGG_ECM_RECEPTOR_INTERACTION
TNXB,KEGG_ECM_RECEPTOR_INTERACTION
LAMA3,KEGG_ECM_RECEPTOR_INTERACTION
LAMA2,KEGG_ECM_RECEPTOR_INTERACTION
SDC3,KEGG_ECM_RECEPTOR_INTERACTION
ITGB8,KEGG_ECM_RECEPTOR_INTERACTION
ITGA6,KEGG_ECM_RECEPTOR_INTERACTION
ITGA2,KEGG_ECM_RECEPTOR_INTERACTION
ITGA1,KEGG_ECM_RECEPTOR_INTERACTION
SV2B,KEGG_ECM_RECEPTOR_INTERACTION
TNC,KEGG_ECM_RECEPTOR_INTERACTION
COL11A1,KEGG_ECM_RECEPTOR_INTERACTION
LAMC3,KEGG_ECM_RECEPTOR_INTERACTION
COL11A2,KEGG_ECM_RECEPTOR_INTERACTION
HMMR,KEGG_ECM_RECEPTOR_INTERACTION
SDC2,KEGG_ECM_RECEPTOR_INTERACTION
SDC4,KEGG_ECM_RECEPTOR_INTERACTION
COL5A3,KEGG_ECM_RECEPTOR_INTERACTION
THBS3,KEGG_ECM_RECEPTOR_INTERACTION
COL6A6,KEGG_ECM_RECEPTOR_INTERACTION
THBS2,KEGG_ECM_RECEPTOR_INTERACTION
SDC1,KEGG_ECM_RECEPTOR_INTERACTION
THBS1,KEGG_ECM_RECEPTOR_INTERACTION
CDH5,KEGG_CELL_ADHESION_MOLECULES_CAMS
JAM3,KEGG_CELL_ADHESION_MOLECULES_CAMS
CDH3,KEGG_CELL_ADHESION_MOLECULES_CAMS
NLGN3,KEGG_CELL_ADHESION_MOLECULES_CAMS
CDH4,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD80,KEGG_CELL_ADHESION_MOLECULES_CAMS
NLGN1,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD86,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD28,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD274,KEGG_CELL_ADHESION_MOLECULES_CAMS
PDCD1LG2,KEGG_CELL_ADHESION_MOLECULES_CAMS
ITGA9,KEGG_CELL_ADHESION_MOLECULES_CAMS
ITGAL,KEGG_CELL_ADHESION_MOLECULES_CAMS
NRCAM,KEGG_CELL_ADHESION_MOLECULES_CAMS
ITGAM,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD34,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD276,KEGG_CELL_ADHESION_MOLECULES_CAMS
ICOSLG,KEGG_CELL_ADHESION_MOLECULES_CAMS
CADM3,KEGG_CELL_ADHESION_MOLECULES_CAMS
ITGA4,KEGG_CELL_ADHESION_MOLECULES_CAMS
ICOS,KEGG_CELL_ADHESION_MOLECULES_CAMS
SIGLEC1,KEGG_CELL_ADHESION_MOLECULES_CAMS
CADM1,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-G,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN20,KEGG_CELL_ADHESION_MOLECULES_CAMS
PECAM1,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD22,KEGG_CELL_ADHESION_MOLECULES_CAMS
ITGB7,KEGG_CELL_ADHESION_MOLECULES_CAMS
SELL,KEGG_CELL_ADHESION_MOLECULES_CAMS
VCAM1,KEGG_CELL_ADHESION_MOLECULES_CAMS
ITGAV,KEGG_CELL_ADHESION_MOLECULES_CAMS
SELP,KEGG_CELL_ADHESION_MOLECULES_CAMS
SPN,KEGG_CELL_ADHESION_MOLECULES_CAMS
ITGB1,KEGG_CELL_ADHESION_MOLECULES_CAMS
SELPLG,KEGG_CELL_ADHESION_MOLECULES_CAMS
ITGB2,KEGG_CELL_ADHESION_MOLECULES_CAMS
CDH2,KEGG_CELL_ADHESION_MOLECULES_CAMS
JAM2,KEGG_CELL_ADHESION_MOLECULES_CAMS
CTLA4,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-DRB4,KEGG_CELL_ADHESION_MOLECULES_CAMS
CLDN18,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD4,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-DRB5,KEGG_CELL_ADHESION_MOLECULES_CAMS
CNTN1,KEGG_CELL_ADHESION_MOLECULES_CAMS
NLGN2,KEGG_CELL_ADHESION_MOLECULES_CAMS
HLA-DRB3,KEGG_CELL_ADHESION_MOLECULES_CAMS
NRXN3,KEGG_CELL_ADHESION_MOLECULES_CAMS
ALCAM,KEGG_CELL_ADHESION_MOLECULES_CAMS
SELE,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD8A,KEGG_CELL_ADHESION_MOLECULES_CAMS
CD8B,KEGG_CELL_ADHESION_MOLECULES_CAMS
